col1,col5,col25,col29,col45,col101,col277,col357,col397,col437,col633,col673,col693,col733,col801,col809,col817,col825,col845,col865,col885,col905,col945,col965,col1097,col1117,col1165,col1201,col1221,col1281,col1381,col1421,col1441,col1453,col1487,col1661,col1706,col1778,col1823,col1895,col1919,col2047,col2167,col2271,col2343,col2463,col2567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,13.0,1.0,236.0,120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,2.0,1.0,340.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,27.0,3.0,159.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,495.0,204.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,12.0,1.0,257.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,2.0,1703.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,4.0,1.0,288.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,2.0,593.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,27.0,1.0,392.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,4.0,1.0,79.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,11.0,1.0,162.0,180.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,14.0,3.0,608.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,13.0,1.0,583.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,219.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,2.0,240.0,192.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,19.0,2.0,898.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,26.0,1.0,440.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,15.0,2.0,312.0,240.0
,,,,,,0.0,1.0,4095573.0,10857.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,179.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,4.0,1.0,25.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,2.0,576.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,18.0,2.0,96.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,23.0,1.0,271.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,2.0,1.0,326.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,7.0,12000000.0,,,,,0.0,9.0,1.0,647.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,1.0,12.0,1.0,1.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,9.0,1.0,143.0,120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,13.0,1.0,334.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,8.0,1.0,246.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,1.0,1.0,0.0,2.0,0.0,5.0,2.0,79.0,420.0
,,,,,51.0,1.0,1.0,6187971.0,11910.0,9311273.0,204267.0,29733.0,2.0,113313.0,1696032000.0,11.0,11337965.0,3401390.0,360.0,30.0,11722501.0,2110050.0,2.0,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,11.0,2.0,53.0,360.0
,,,,,,1.0,2.0,8505387.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,19.0,3.0,25.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,0.0,10.0,1.0,78.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,8.0,1.0,331.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,3.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,13.0,2.0,393.0,120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,0.0,2.0,0.0,2.0,2.0,37.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,2.0,786.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,1.0,180.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,275.0,288.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,16.0,3.0,102.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,747.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,11.0,1.0,8.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,2.0,10.0,1.0,1.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,21.0,1.0,775.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,14.0,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,22.0,2.0,259.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,3.0,383.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,26.0,1.0,208.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,10.0,1.0,121.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,,0.0,9.0,1.0,525.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,3.0,1.0,1092.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,395.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,1.0,237.0,362.0
,,,,,,,,,,,,,,,,,,,,30.0,12000000.0,3600000.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,11.0,1.0,69.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,418.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,10.0,1.0,72.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,1.0,464.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,16.0,1.0,422.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,171.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,20.0,1.0,240.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,4.0,1.0,353.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,7.0,1.0,192.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,17.0,2.0,580.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,17.0,2.0,860.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,16.0,2.0,170.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,4.0,1.0,753.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,1.0,73.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,13.0,1.0,66.0,300.0
,,,,,,3.0,8.0,16001867.0,101.0,12763910.0,252950.0,36822.0,3.0,113053.0,1696032000.0,11.0,11420549.0,3426165.0,360.0,30.0,12930170.0,1939525.0,2.0,,,,,,2.0,11355352.0,250886.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,2.0,2.0,8.0,2.0,5.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,22.0,1.0,446.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,3.0,,
,,,,,6.0,3.0,10.0,16259909.0,12764.0,8619209.0,242134.0,26496.0,1.0,113707.0,1688083200.0,23.0,,1512459.0,,20.0,7562298.0,1512459.0,167834.0,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,10.0,1.0,9.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,14.0,1.0,237.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,6.0,3000000.0,,,,,0.0,26.0,1.0,313.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,1.0,337.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,18.0,2.0,488.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,23.0,1.0,381.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,20.0,1.0,254.0,218.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,9.0,1.0,717.0,
,,,,,,1.0,1.0,6851881.0,10511.0,8732475.0,248576.0,58453.0,1.0,114853.0,1735603200.0,31.0,,,,,,,,,,,,,1.0,8598438.0,247893.0,0.0,0.0,0.0,,,,,,,,0.0,11.0,1.0,191.0,302.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,8.0,1.0,137.0,312.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,25.0,2.0,426.0,302.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,2.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,10.0,1.0,184.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,10.0,1.0,331.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,1.0,213.0,240.0
,,,,,,2.0,2.0,10415747.0,10477.0,11503147.0,200753.0,76751.0,2.0,116915.0,1719705600.0,28.0,,,,,,,,,,,,,,,,,0.0,0.0,,55.0,8000000.0,,,,,0.0,14.0,2.0,228.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,27.0,2.0,368.0,120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,13.0,2.0,211.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,12.0,3.0,331.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,26.0,1.0,1479.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,121.0,
,,,,,,0.0,1.0,4821230.0,1455.0,5052344.0,224400.0,16453.0,0.0,120037.0,1711843200.0,16.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,11.0,1.0,218.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,1.0,317.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,12.0,,,,,0.0,12.0,2.0,149.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,10.0,2.0,122.0,120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,332.0,120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,15.0,1.0,723.0,
,,,,,,0.0,1.0,4071185.0,13745.0,10243954.0,276490.0,29553.0,1.0,76991.0,1688083200.0,16.0,,,,,,,1498479.0,,,,,,,,,,1.0,0.0,,,,1.0,1.0,0.0,1.0,0.0,10.0,1.0,62.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,26.0,1.0,303.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,8.0,1.0,213.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,1.0,158.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,2.0,618.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,394.0,84.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,22.0,2.0,89.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,2.0,1.0,884.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,5.0,3.0,1.0,240.0
,,,,,,2.0,22.0,10713357.0,13482.0,10289805.0,289446.0,26936.0,2.0,95255.0,1735603200.0,31.0,,,,30.0,6732152.0,3635362.0,1.0,,,,,,1.0,8526399.0,239775.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,4.0,22.0,1.0,4.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,6.0,1.0,260.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,1.0,172.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,2.0,1.0,164.0,360.0
,,,,,25.0,0.0,3.0,5360809.0,1173.0,6092859.0,276571.0,18730.0,0.0,113460.0,1688083200.0,23.0,,,,30.0,4879371.0,975874.0,,,,,,,,,,,1.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,6.0,1.0,31.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,14.0,1.0,82.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,24.0,1.0,1748.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,29.0,3.0,143.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,3.0,2.0,240.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,16.0,2.0,299.0,120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,6.0,4.0,75.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,6.0,4.0,103.0,240.0
,,,,,,2.0,2.0,5766618.0,43.0,,,,,,,,,,,30.0,15081066.0,5881615.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,4.0,2.0,100.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,7.0,2.0,746.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,19.0,1.0,92.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,19.0,2.0,365.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,1.0,2.0,113.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,2.0,144.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,13.0,1.0,289.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,1.0,404.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,1.0,523.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,10.0,1.0,481.0,
,,,,,-7.0,,,,,8607091.0,242385.0,54375.0,1.0,95118.0,1735603200.0,31.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,3.0,6.0,1.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,7.0,1.0,157.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,668.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,22.0,1.0,914.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,19.0,2.0,697.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,19.0,2.0,760.0,
,,,,,,,,,,13825902.0,276297.0,41511.0,2.0,117189.0,1719705600.0,28.0,,,,,,,,,,,222469.0,2.0,,,,,1.0,0.0,,,,,,,,0.0,12.0,2.0,408.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,13.0,2.0,236.0,264.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,3.0,1.0,320.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,3.0,1.0,376.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,4.0,1.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,3.0,2.0,64.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,2.0,393.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,1.0,199.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,16.0,3.0,90.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,11.0,1.0,256.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,19.0,1.0,521.0,180.0
,,,,,,3.0,3.0,16630056.0,31.0,15086038.0,324001.0,43522.0,2.0,77461.0,1688083200.0,8.0,1936228.0,1800000.0,120.0,30.0,12000000.0,,2865247.0,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,4.0,1.0,62.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,1.0,430.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,23.0,2.0,146.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,15.0,2.0,36.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,2.0,213.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,15.0,2.0,362.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,26.0,2.0,41.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,2.0,0.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,6.0,2.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,2.0,439.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,17.0,1.0,519.0,314.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,18.0,2.0,526.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,6.0,2.0,991.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,30.0,13000000.0,,,,,0.0,14.0,1.0,373.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,3.0,2.0,198.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,31.0,3.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,10.0,1.0,97.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,1.0,600.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,5.0,1.0,915.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,891.0,
,,,,,,0.0,2.0,6850285.0,1885.0,4162601.0,191296.0,13750.0,0.0,209889.0,1727654400.0,17.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,15.0,1.0,194.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,442.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,11.0,1.0,188.0,
,,,,,,,,,,,,,,,,,183348.0,55005.0,120.0,10.0,,,,,,,277704.0,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,12.0,1.0,162.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,0.0,9.0,1.0,320.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,9.0,1.0,102.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,17.0,1.0,142.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,304.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,50.0,,,,,,0.0,16.0,2.0,570.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,8.0,2.0,157.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,23.0,1.0,372.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,19.0,2.0,46.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,29.0,1.0,90.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,9.0,1.0,93.0,240.0
,,,,,,3.0,3.0,16792598.0,4.0,20371204.0,274385.0,62622.0,3.0,77263.0,1688083200.0,16.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,3.0,600.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,7.0,1.0,353.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,6.0,1.0,100.0,240.0
