col3,col33,col47,col65,col109,col121,col177,col197,col217,col229,col245,col261,col285,col305,col317,col365,col385,col405,col425,col445,col473,col493,col617,col641,col661,col681,col701,col713,col741,col761,col833,col853,col873,col893,col913,col933,col953,col973,col993,col1013,col1025,col1077,col1105,col1149,col1181,col1189,col1193,col1209,col1253,col1289,col1309,col1330,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1389,col1409,col1429,col1682,col1708,col1807,col1822,col1977,col1999,col2049,col2052,col2071,col2143,col2199,col2273,col2295,col2345,col2348,col2543,col2575,col2590,col2591,col2663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5703979.52,,165120.0,,35.31,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5703979.52,,165120.0,,35.31,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200214.23,14.0,330216.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8234643.94,22.0,206677.0,,36.35,7260721.0,360.0,360.0,9438000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4233732.9,11.0,165679.0,,26.92,6825000.0,336.0,336.0,6825000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606312.0,16.0,213650.0,,3.0,,,,,0.2688349299593613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941531.76,8.0,170319.0,,22.6,1540000.0,240.0,240.0,1540000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6252989.27,9.0,161295.0,,45.86,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,291222.0,,2.0,43.1,,13024904.95,8.0,291222.0,,2.0,12000000.0,360.0,360.0,12000000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112128.81,6.0,133943.0,,34.24,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6475191.46,8.0,180646.0,,35.9,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7375916.36,16.0,190191.0,,37.83,9000000.0,240.0,240.0,9000000.0,0.2609514129014814
,,,,48.0,,,,,,0.6666666666666666,0.3333333333333333,,4.0,26.0,,18.666666666666668,8887185.333333334,33545892.0,3588.333333333333,55.7483,37.6171,,10622172.0,11248072.0,402355.0,26642.0,26.4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,402355.0,,,26.4,,11218072.38,4.0,402355.0,,26.4,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,402355.0,,,26.4,,11218072.38,4.0,402355.0,,26.4,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,2952960.0,,,13.3,,5778001.6,24.0,428246.0,,4.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6075643.2,10.0,174099.0,,36.8,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6725168.43,16.0,188553.0,,33.3,6220000.0,360.0,360.0,6220000.0,0.256437301200215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10984653.31,20.0,211106.0,,2.0,9866437.2,240.0,240.0,11346402.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180446.96,21.714285714285715,228193.0,,1.8571428571428568,6572132.0,300.0,300.0,7140000.0,0.2573079262816446
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822044.0,7.0,70100.0,,42.92,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5895874.69,19.0,232120.0,,25.83,3903035.45,,182.0,4361258.89,0.2550148301484511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8456698.05,20.0,212715.0,,35.61,6560872.0,,242.0,8520000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,221101.0,,2.0,55.18,2.93,12714918.11,22.0,221101.0,,2.0,15570000.0,360.0,360.0,10807680.11,0.2579406131186461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4215059.32,22.0,193286.0,,21.55,5000000.0,360.0,360.0,3575627.49,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3462285.9,,168231.0,,21.06,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6890723.92,13.0,127284.0,,2.0,,,,,0.256437301200215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086036.16,10.0,176713.0,,22.6,3000000.0,,240.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8795454.48,14.0,160870.0,,2.0,9735050.0,362.0,362.0,9735050.0,0.2635217806312688
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8733002.54,16.0,156403.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3640694.31,2.0,149000.0,,25.98,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,217874.0,,2.0,58.97,2.35,10000.0,24.0,217874.0,,2.0,14141117.7,360.0,360.0,13356000.0,0.257355471155863
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5275395.5,6.0,143977.0,,36.71,4617849.0,240.0,240.0,4617849.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10281079.98,9.0,333727.0,,33.5,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6224699.42,10.333333333333334,182027.0,,38.74,5500000.0,,240.0,5500000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8426478.22,9.0,172464.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6475111.96,11.0,165244.0,,36.68,5950000.0,360.0,360.0,7735000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8607349.23,21.0,247246.0,,34.49,6326350.0,240.0,240.0,6326350.0,0.2560610222605129
,,,,51.0,0.0208333333333333,,,,,0.4915254237288136,0.7796610169491526,0.4915254237288136,1.8220338983050848,34.31,2.0,12.0,5611728.0,6078832.0,7.0,55.7483,37.6171,0.1739130434782608,5586659.521739131,5865329.0869565215,177050.69565217392,15954.739130434782,35.88,0.8260869565217391,5.869565217391305,5952946.0,958191.0588235294,254.1176470588236,27.181818181818183,,5376966.257142857,1017088.552631579,0.8333333333333334,751506.25,30.0,0.0602409638554216,,,,,,,,,,2.0,17.0,,,,,31.6,31.600000381469727,31.6,5275367.0,,,,,,,27.0,256637.0,,,34.72,,10845115.68,27.0,256637.0,,34.72,9218348.6,360.0,360.0,9219000.0,0.264960330305559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6048848.1,14.0,211904.0,,33.98,2500000.0,240.0,240.0,2900000.1,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5237953.6,23.0,213711.0,,25.83,1300000.0,60.0,60.0,1500000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14271345.65,16.5,311252.0,,1.5,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6571700.4,16.0,185658.0,,36.26,5545000.0,,360.0,5545000.0,0.257688171751113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4598160.05,6.0,209758.0,,28.03,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6343732.12,5.0,161295.0,,45.86,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8406495.95,17.0,237817.0,,35.36,10395000.0,360.0,360.0,10395000.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10020374.66,10.0,192213.0,,2.0,9388429.2,362.0,362.0,12204957.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8582200.8,5.0,155630.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6960473.54,5.0,197962.0,,34.95,,,,,0.2595523958123921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6422710.95,7.0,227060.0,,28.03,4869987.0,180.0,180.0,6330983.0,0.2605407080668015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,94835.0,,,1.86,,141434.14,8.0,94835.0,,2.0,1557000.0,120.0,241.0,1967000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6833132.16,3.0,134329.0,,1.25,,,,,0.256195169300048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,268237.0,,,36.8,2.15,9026642.36,9.0,260431.0,,36.5,3000000.0,240.0,240.0,3000000.0,0.2679273355125424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880385.0,8.5,99133.0,,37.85,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7875444.9,8.5,158404.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10397247.0,20.0,210454.0,,2.0,9393313.0,360.0,360.0,10332644.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,177072.0,,,31.25,0.9,5523500.0,10.0,177072.0,,31.25,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128982.33,13.0,170095.0,,25.83,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13839210.95,19.0,356466.0,,40.1,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4534902.19,10.0,170891.0,,25.64,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5438358.16,33.0,170412.0,,32.91,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3959937.27,23.0,199889.0,,21.55,850000.0,,36.0,850000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4335357.98,19.0,172673.0,,26.47,,,,,0.260363231089911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7056671.6,7.0,267765.0,,2.0,,,,,0.2601481993093494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455601.47,7.0,159996.0,,29.61,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020196.99,15.0,174099.0,,36.95,,,,,0.2635441905261633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020196.99,15.0,174099.0,,36.95,,,,,0.2635441905261633
,,,0.2,,,,,,,0.5555555555555556,0.896551724137931,0.5555555555555556,4.0,19.99,4.068965517241379,23.0,3225539.0,20582070.0,1167.0,52.7593,104.2964,0.0099009900990099,9644643.777777778,9858595.222222222,229720.0,30418.0,63.51,1.2222222222222223,14.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8865081.91,10.0,166838.0,,2.0,3000000.0,156.0,156.0,3000000.0,0.275754919188603
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3205044.14,6.0,212733.0,,25.4,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8119769.13,11.0,155472.0,,2.0,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,157873.0,,2.0,64.69,1.71,5065477.55,18.0,235521.0,,21.55,4276000.0,156.0,156.0,4276000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3673291.91,11.0,235252.0,,32.9,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813405.02,3.0,161295.0,,42.88,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,162757.0,,2.0,59.0,1.17,5992296.79,10.0,161579.0,,36.68,4607000.0,,242.0,,0.2627149499392295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780782.52,24.0,254226.0,,4.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5696603.77,9.0,156337.0,,36.87,4564000.0,240.0,240.0,4554000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6139805.0,11.0,184141.0,,35.13,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6139805.0,11.0,184141.0,,35.13,,,,,0.2572174233749946
,,,,,,,,,,0.125,0.625,,1.375,21.69,1.625,12.5,6441141.375,8023190.625,115.875,54.9022,83.0335,0.625,9668219.625,9637014.375,311377.625,27808.0,55.76,0.875,7.0,,,,30.0,,15640513.0,3640513.0,3.0,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,5.0,375342.0,,,36.5,,13844746.54,5.0,375342.0,,1.5,12000000.0,240.0,241.0,12000000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7337538.72,13.0,198314.14,,37.05,6200000.0,120.0,120.0,9300000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6648944.1,2.0,180215.0,,36.95,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10453996.8,27.0,161164.0,,3.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535284.34,7.0,168357.0,,27.27,2091000.0,,204.0,2718300.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5965525.65,12.0,160285.0,,35.0,6991000.0,242.0,242.0,6991000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4182352.32,4.0,89118.95,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008132.69,4.0,226571.0,,25.39,5417000.0,360.0,360.0,5417100.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011310.15,2.0,101645.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6854103.17,27.0,235601.0,,31.24,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9374386.45,4.0,223803.0,,40.02,7673000.0,240.0,240.0,7673000.0,0.2629780166019582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,197045.0,,,22.21,1.2,4366369.45,11.0,197045.0,,22.21,3000000.0,180.0,180.0,3000000.0,0.2670057115983189
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12579344.49,13.5,309561.0,,2.25,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6499681.29,13.0,185394.0,,35.13,5000000.0,,240.0,5000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6887189.68,7.0,170390.0,,41.98,5548802.0,360.0,360.0,5548802.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10599450.99,9.0,172706.0,,2.0,7830000.0,192.0,192.0,10000000.0,0.2610174443877011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586506.77,15.666666666666666,243270.0,,1.6666666666666667,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362775.34,26.0,178068.0,,25.83,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7959135.56,15.0,163585.0,,2.0,7650000.0,240.0,240.0,,0.2615101962350025
,,,,,,,,,,0.6666666666666666,,,4.0,19.0,,26.33333333333333,3697682.0,28398812.0,4353.666666666667,59.8983,55.9053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127753.25,2.0,169613.0,,32.1,6783323.3,362.0,362.0,5208000.0,0.2593765157214139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,266266.0,,,28.06,,7409155.11,4.0,266266.0,,28.06,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050513.82,11.0,164229.0,,2.0,7438334.0,,242.0,7438334.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6807490.36,18.0,137394.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8773075.24,23.0,221626.0,,35.5,7027100.0,360.0,360.0,7027100.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6016224.29,2.0,179358.0,,32.84,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,,,,,11663538.8,9.0,340930.0,,37.6,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,12.0,251607.0,,29.89,6450000.0,242.0,242.0,7755636.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396428.3,9.0,239247.0,,22.17,3000000.0,120.0,120.0,2796000.0,0.2630262306915721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4703633.2,13.0,207904.0,,22.18,3000000.0,,,3000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,194521.0,,,21.71,1.39,4213050.91,8.0,194521.0,,21.71,,,,,0.2577450865488879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,172616.0,,2.0,60.73,1.55,13775933.57,5.0,172616.0,,2.0,11778925.0,420.0,420.0,11778925.0,0.2570165748042274
,,,,51.0,0.03125,,,0.3333333333333333,,0.9230769230769232,0.6386554621848739,0.0769230769230769,3.0,28.39,1.0256410256410255,17.46153846153846,4775625.153846154,16222135.846153846,705.9230769230769,59.8983,30.2618,0.04,8401893.5,8740057.5,196035.0,26867.5,49.58,1.5,6.5,11337965.0,2585056.4,252.0,28.043478260869566,,11018523.888888888,1983829.5555555555,2.0,2040833.0,30.0,0.032258064516129,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,174829.0,,2.0,52.67,1.55,11177858.98,11.0,174829.0,,2.0,9598200.0,360.0,360.0,9501000.0,0.3023007871734518
,,,,,,,,,,,,,,30.0,2.0,10.0,8505387.0,11100457.0,81.0,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,197086.0,,2.5,70.47,,12098961.67,19.0,183864.0,,3.0,10400000.0,360.0,300.0,13520000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,211382.0,,,20.46,1.14,4314875.72,10.0,211382.0,,20.46,3000000.0,242.0,242.0,3000000.0,0.2645400705661148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5949840.08,8.0,158991.0,,39.79,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7480257.59,2.0,111962.0,,3.0,,,,,0.2562613816564786
